               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.022896,           0.0058766,          0.00048077,             0.99466,             0.99856,             0.99498,             0.81007,            0.016031,           0.0025531,          0.00011614,            0.004852,            0.004852,            0.004852
                  80,            0.022696,           0.0058354,          0.00037595,             0.99461,             0.99851,             0.99494,              0.8137,            0.016081,           0.0025396,          0.00010166,            0.004786,            0.004786,            0.004786
                  81,            0.022395,           0.0057914,          0.00029874,             0.99347,             0.99926,             0.99494,             0.81774,            0.016039,           0.0025277,          9.7821e-05,             0.00472,             0.00472,             0.00472
                  82,            0.022232,           0.0057682,           0.0003262,             0.99721,             0.99886,               0.995,             0.80738,            0.016125,           0.0024924,          8.3899e-05,            0.004654,            0.004654,            0.004654
                  83,            0.022068,           0.0057549,          0.00042641,             0.99756,             0.99899,             0.99499,              0.8139,            0.015968,            0.002494,          8.4971e-05,            0.004588,            0.004588,            0.004588
                  84,            0.022286,           0.0057436,            0.000473,              0.9977,             0.99896,             0.99499,             0.81298,            0.016196,           0.0024764,          0.00010149,            0.004522,            0.004522,            0.004522
                  85,            0.022124,           0.0058126,          0.00039249,             0.99808,             0.99692,               0.995,              0.8115,            0.016315,           0.0024837,          9.4779e-05,            0.004456,            0.004456,            0.004456
                  86,            0.022296,           0.0057388,          0.00041505,             0.99679,             0.99926,             0.99498,             0.82102,             0.01586,           0.0024916,           8.735e-05,             0.00439,             0.00439,             0.00439
                  87,              0.0222,           0.0058274,          0.00037098,               0.996,                   1,             0.99499,             0.82355,            0.015524,           0.0024595,          8.2523e-05,            0.004324,            0.004324,            0.004324
                  88,            0.021864,           0.0057015,          0.00027948,             0.99638,             0.99926,               0.995,             0.82656,            0.015642,           0.0024211,          9.3852e-05,            0.004258,            0.004258,            0.004258
                  89,            0.021626,            0.005549,          0.00036447,                   1,             0.99781,               0.995,             0.82484,            0.015576,           0.0023969,          8.7437e-05,            0.004192,            0.004192,            0.004192
                  90,            0.021574,           0.0056497,          0.00029225,             0.99913,             0.99705,               0.995,             0.82606,             0.01545,           0.0024131,          7.6737e-05,            0.004126,            0.004126,            0.004126
                  91,            0.021449,           0.0055814,          0.00028758,             0.99521,             0.99867,             0.99493,             0.82282,            0.015596,           0.0024216,          8.0015e-05,             0.00406,             0.00406,             0.00406
                  92,            0.021366,           0.0055707,          0.00033113,             0.99829,             0.99778,               0.995,             0.82334,            0.015567,           0.0024063,          7.1721e-05,            0.003994,            0.003994,            0.003994
                  93,            0.021102,           0.0056225,           0.0002873,             0.99649,             0.99887,             0.99499,             0.82746,              0.0154,           0.0023704,          7.2321e-05,            0.003928,            0.003928,            0.003928
                  94,            0.020954,           0.0055554,          0.00030631,             0.99715,             0.99705,             0.99499,             0.82894,            0.015458,           0.0024033,          7.2822e-05,            0.003862,            0.003862,            0.003862
                  95,            0.020982,           0.0055269,          0.00026132,             0.99644,             0.99827,             0.99499,             0.83066,            0.015142,            0.002397,          6.7667e-05,            0.003796,            0.003796,            0.003796
                  96,            0.021122,            0.005485,          0.00035641,             0.99611,             0.99852,             0.99499,             0.82329,            0.015433,           0.0024278,          6.6057e-05,             0.00373,             0.00373,             0.00373
                  97,            0.020885,           0.0055471,          0.00044733,             0.99823,             0.99636,               0.995,             0.83314,            0.015095,           0.0023891,          6.5392e-05,            0.003664,            0.003664,            0.003664
                  98,            0.020951,           0.0056019,          0.00031325,             0.99499,             0.99917,             0.99495,             0.83605,            0.015062,           0.0023995,           7.026e-05,            0.003598,            0.003598,            0.003598
